1	0.48223006	0.98683211	1.4437677	2.1864284	2.5175393	1.878655	1.0926861	0.35257487	-0.29388443	-0.11538824	0.32008756	0.20484042	0.09906004	0.22945554	0.24823268	0.18641973	-0.18922971	-0.53960038	-0.45736717	-0.55985517	-0.68034464	-0.53120819	-0.55707366	-0.70828793	-0.79252432	-0.80892495	-0.89253087	-1.1835253	-1.3928976	-1.4238268	-1.6533368	-1.856352	-1.8704229	-2.2614426	-2.453607	-2.2074149	-2.2577907	-2.1794258	-1.9632911	-1.8399026	-1.5235893	-1.3561556	-1.0186789	-0.47368223	-0.34465464	-0.17375591	0.20482204	0.29904266	0.31969949	0.5891394	0.78199311	0.65391305	0.64801647	0.81655292	0.78281835	0.77050817	0.82553256	0.67838148	0.53792373	0.53594711	0.56489515	0.5541468	0.48341517	0.43787624	0.40430356	0.39575539	0.48234983	0.51771464	0.47598645	0.53858068	0.63027485	0.61814456	0.6643433	0.86471428	1.1087905	1.2390306	1.0899692	0.84222734	0.93301907	0.89372385	0.40913431	0.29969234	0.35868333	0.16955164	0.28576098	0.32195206	0.033172873	0.0068894041	-0.057385843	-0.30633237	-0.06741053	0.22519356	0.06938688	0.058976001	0.20719931	0.13314702
1	0.27482721	0.48103668	0.91926414	1.5386127	2.0466195	2.2471427	1.8813336	1.2234635	0.58100914	-0.013895524	0.075209638	0.32472237	-0.0998377	-0.16934754	0.0027368262	-0.068218734	-0.26885261	-0.87451394	-0.96353972	-0.63926924	-0.97817777	-1.0722797	-0.84334825	-1.1584434	-1.2610084	-1.1861971	-1.4552122	-1.6929553	-1.9015054	-1.681844	-1.5709794	-2.0163766	-2.1418538	-2.0269626	-1.9896808	-1.815479	-2.0673586	-2.1749792	-1.5897112	-1.3725735	-1.2477559	-0.88125119	-0.6872476	-0.40212389	-0.20059631	-0.071597842	0.031612797	0.080364427	0.21287398	0.3354064	0.47743425	0.53826973	0.48987919	0.51794475	0.53220601	0.48414343	0.48955919	0.51085975	0.42388961	0.49546141	0.7047736	0.56084504	0.43955004	0.58182821	0.61366758	0.63757675	0.66634325	0.63429892	0.65031586	0.70749353	0.76192815	0.75524205	0.78469797	0.9191244	0.96093655	0.91454644	0.99706479	1.0213727	0.83071642	0.75422812	0.73992558	0.53291993	0.44239105	0.50658326	0.44782721	0.42828057	0.43737808	0.3422193	0.38030214	0.36825288	0.25368051	0.29288411	0.29816396	0.3171801	0.42303507	0.26151674
1	-0.70630453	-0.22618127	0.21619952	-0.31772657	-0.64897192	-1.2193491	-1.524295	-1.5080601	-1.5508989	-1.6004537	-1.6891668	-1.3953936	-1.4708313	-1.5817696	-1.3080662	-1.3220377	-1.3201542	-1.3945806	-1.2384409	-1.3179835	-1.4283442	-1.3303188	-1.3595008	-1.3505409	-1.4492425	-1.4248941	-1.2990896	-1.1066066	-0.97070858	-0.78746971	-0.40474516	-0.23162907	-0.067758632	0.14492215	0.42255456	0.53402642	0.35755296	0.52821483	0.4617568	0.36351216	0.313566	-0.023153428	0.2423185	-0.0023966644	0.0079621215	0.025180826	-0.046041074	0.31519173	0.21896092	0.30766391	0.53138597	0.41760631	0.48482066	0.56905186	0.70470753	0.67666848	0.63186926	0.80665436	0.67985002	0.57379448	0.69169559	0.70951523	0.68260676	0.60653853	0.62393644	0.53698955	0.79352766	1.1080892	1.0154766	1.1737391	0.67925679	0.57059741	0.48242833	0.33532385	0.415497	0.26353051	0.26492582	0.19964877	0.22967746	0.32640105	0.20278218	0.18153191	0.23192633	0.38609804	0.26526622	0.24689965	0.33816714	0.12088731	0.33196993	0.64158999	1.5313945	3.12484	3.3320526	2.6537407	1.1553846	-0.36681942
1	0.98754646	2.8132911	3.8502628	2.3797891	1.6998137	0.078576335	-0.59667118	0.82701885	0.87119579	0.80990883	0.84297108	0.60561297	0.089042884	-0.59212075	-0.64018804	-0.58381473	-1.021813	-0.87248309	-0.97818045	-1.0883289	-1.0609642	-1.2332062	-1.3973797	-1.4201622	-1.2854148	-1.6192753	-1.6767422	-1.5017018	-1.6669005	-1.8556772	-1.9268678	-1.5274143	-1.6123279	-1.6619347	-1.2214505	-1.0313656	-0.56222713	-0.14094272	-0.044415415	0.40790194	0.64344005	0.52700599	0.96391793	1.1173067	0.86714949	1.1099007	0.94822195	0.90597994	0.80929904	0.8630134	0.76800848	0.57859233	0.83727355	0.42243563	0.55999064	0.74246549	0.55067561	0.52511349	0.63924848	0.47647589	0.39718967	0.54513339	0.3330331	0.36683921	0.44647151	0.078466812	0.20627515	0.33430092	0.10823433	0.0034538347	0.028080629	0.28769202	0.24131422	0.69449025	0.67393263	0.49159487	0.5070639	0.10098599	0.25562729	-0.080152137	-0.40710484	-0.17139404	-0.44053475	-0.32062696	-0.37312979	-0.42548927	-0.24189468	-0.69143558	-0.40364135	-0.29384537	-0.5591784	-0.19439362	-0.55988427	-0.70637758	-0.30707688	-0.22249628
2	0.50112303	0.72913063	0.83374023	1.2557705	2.0013616	2.5040332	2.4541953	2.2203273	2.1224353	1.9165236	1.3821329	0.73544948	0.22085538	-0.04881732	0.058893288	0.37064182	0.35392528	-0.056939609	-0.27014949	-0.030288404	0.18392629	0.034146417	-0.18551869	-0.1769411	-0.14088564	-0.33827446	-0.56327929	-0.53183852	-0.39902793	-0.47085456	-0.69888015	-0.86421976	-0.92543852	-0.92040642	-0.88177787	-0.94323662	-1.2015819	-1.4695271	-1.496398	-1.4124957	-1.56781	-1.9120904	-1.9972442	-1.7388993	-1.5818148	-1.716598	-1.7979588	-1.6296142	-1.4509832	-1.4278371	-1.4234267	-1.3124234	-1.1325473	-0.92964111	-0.71796579	-0.53865342	-0.41701616	-0.29451916	-0.13417765	-0.029799267	-0.047161714	-0.059706364	0.087574776	0.29597052	0.35727159	0.30529841	0.3596797	0.53631147	0.60598555	0.52141357	0.49248463	0.56384421	0.5486995	0.45977545	0.53210383	0.75307517	0.84651787	0.7551361	0.69976801	0.73676406	0.65962871	0.45889683	0.42427792	0.57514723	0.55918781	0.35328436	0.3580163	0.60588882	0.71096266	0.61971023	0.56493009	0.55611367	0.56181896	0.65818662	0.63971097	0.24261796
1	2.2487902	3.5350384	2.8882737	2.7209197	0.86212017	0.3755771	1.6392038	1.2831241	1.1570711	1.1850721	0.59537694	-0.05150871	-0.43380888	-0.37916601	-0.52318316	-0.71830401	-0.71356612	-0.82040631	-0.85969474	-1.0077108	-1.1345552	-1.0714557	-1.1277623	-1.3159615	-1.5013693	-1.5051951	-1.6538586	-1.8809025	-1.8100991	-1.8814254	-1.9864112	-1.9802986	-1.7677252	-1.4316559	-1.2489468	-0.92451407	-0.49763379	-0.15127407	0.19643811	0.36145691	0.52481618	0.78185211	0.85574991	0.86800457	0.82624508	0.78078015	0.72518763	0.65159462	0.65550067	0.52495374	0.56875127	0.72005592	0.5729603	0.50084141	0.49535629	0.51489919	0.5163807	0.40598206	0.42214327	0.41079177	0.3194716	0.31647894	0.30740853	0.25230219	0.098817208	0.058965974	0.14112748	0.074438681	0.010571305	0.018008545	0.06032822	-0.0052835382	-0.039992762	0.085052042	0.23214528	0.38484877	0.40289912	0.39355616	0.24032629	0.053103837	-0.015459353	-0.19510253	-0.19249284	-0.34953564	-0.43444403	-0.23053023	-0.27959324	-0.39912965	-0.35639212	-0.25185433	-0.31717097	-0.35169056	-0.25222444	-0.2754384	-0.29134662	-0.20508485
1	0.31930911	2.0916954	3.4437763	2.2330166	2.3024139	0.62160769	-0.88666448	0.24808104	0.49880185	-0.098005224	-0.030765777	0.34472022	-0.38987174	-0.62012368	-1.0453047	-1.0410438	-0.61869683	-1.1784057	-1.1975206	-1.0880619	-1.3816531	-1.2971845	-1.3249303	-1.501298	-1.6616468	-1.8333884	-1.8141706	-1.6741169	-1.8588047	-1.9986341	-2.0455699	-1.8967705	-1.6343955	-1.3429893	-1.1656694	-0.90722241	-0.5020325	-0.1439111	0.20306092	0.6738644	0.70463673	0.63686847	1.1166565	0.66957454	1.1391991	1.2432912	0.77798058	0.93665667	0.70713413	0.88868946	0.9200951	0.74580973	0.65805635	0.4053932	0.82966271	0.74840541	0.5809532	0.62708381	0.48055791	0.56559193	0.6678784	0.56885552	0.45093787	0.4585795	0.38092638	0.34950893	0.39879126	0.22800942	0.14285328	0.10983773	0.20422445	0.10185956	0.27016878	0.45458897	0.68958872	0.92953394	0.50570993	0.36376327	0.44699331	0.29017508	0.040298406	-0.20253657	-0.083446265	-0.15863462	-0.042542894	-0.19342755	-0.16064206	-0.20791505	-0.16577684	-0.18602181	-0.18400319	-0.02605305	-0.27751489	-0.12845581	-0.042731837	-0.17717182
1	0.6303957	2.1919773	3.5209004	2.7300388	2.1389401	0.56072695	-0.67853152	0.73745468	1.1284541	0.61621496	0.95796663	0.84746895	-0.0042978538	-0.49077663	-0.53657841	-0.75626983	-0.8623727	-0.92217942	-0.91724381	-1.0339617	-1.0888734	-1.1075535	-1.1772523	-1.3366449	-1.5629357	-1.4416866	-1.5250047	-1.807127	-1.9284675	-1.9496758	-1.819808	-1.7579563	-1.7316727	-1.674876	-1.3019642	-1.0401643	-0.7638732	-0.34104548	-0.16280014	0.24012595	0.31242077	0.53646954	1.0895203	0.83278792	0.81900637	0.90212204	0.79193508	0.88963177	0.77246854	0.7469912	0.66540339	0.52013208	0.7012037	0.82642646	0.66509135	0.42308822	0.68346718	0.7785762	0.36476564	0.65740999	0.90881109	0.72742986	0.4116391	0.24151131	0.41591219	0.32387831	0.27553765	0.20409279	0.22254801	0.31690479	0.084497126	0.35334228	0.37652863	0.65982328	0.81620248	0.68012713	0.31022602	-0.20623397	0.030208269	0.094015152	-0.10082389	-0.28888674	-0.26615541	-0.15192877	-0.4778374	-0.22496145	-0.27264759	-0.484068	-0.51663144	-0.57430419	-0.1411563	-0.44795985	-0.73801942	-0.39860496	-0.48868911	-0.23231543
2	1.0880765	1.5640399	1.3688902	1.2501573	1.4914982	1.6825891	1.2269507	0.34396908	-0.33531682	-0.72931956	-0.94971983	-1.0159285	-1.0660428	-1.1633754	-1.2074661	-1.2347116	-1.3248416	-1.3649445	-1.3312292	-1.356372	-1.370512	-1.3339249	-1.3781622	-1.3952861	-1.4009589	-1.4920148	-1.5029839	-1.5535053	-1.5988639	-1.4645683	-1.516411	-1.6458347	-1.5075231	-1.4002917	-1.3866241	-1.2240926	-1.0355959	-0.88889497	-0.67086707	-0.50035903	-0.30486991	-0.042425979	0.011476354	0.10149345	0.25839805	0.1373443	0.10318456	0.25942847	0.28884496	0.37561229	0.45706007	0.24608338	0.1670573	0.34107174	0.26229991	0.22048166	0.36496225	0.28835255	0.28827916	0.40272726	0.36496225	0.43108901	0.47695407	0.34008248	0.48674992	0.74087597	0.60662226	0.64531556	0.88255983	0.70573837	0.56069736	0.5381514	0.42585609	0.5963963	0.77936324	0.73281109	0.62376104	0.49063238	0.43944916	0.25488385	0.19750421	0.40071896	0.24904405	0.20962139	0.36496225	0.12984442	0.24432215	0.58525362	0.54764375	1.0933019	2.1507955	2.3850658	1.9938723	1.7602863	1.2692178	0.39910334
2	0.5264121	1.0079024	1.7898944	2.3580139	2.3014737	2.0870246	1.9675564	1.5140547	0.75045389	0.11539967	-0.22783536	-0.20111247	0.0014060274	-0.090393416	-0.36348937	-0.43495219	-0.42163636	-0.38390173	-0.24369553	-0.29330432	-0.59897814	-0.79239756	-0.79440992	-0.74223293	-0.70061494	-0.84145907	-1.1115483	-1.189314	-1.172079	-1.3321921	-1.5125598	-1.560419	-1.6294781	-1.7536262	-1.8152875	-1.8171945	-1.8183641	-1.8307318	-1.8100596	-1.6991048	-1.54577	-1.4566662	-1.4365454	-1.4095046	-1.2618154	-0.91441063	-0.52657305	-0.39644392	-0.50146707	-0.45028828	-0.13146598	0.069685738	0.045052045	0.12483771	0.26294534	0.2428136	0.3090242	0.4591846	0.29894485	0.096622746	0.32105926	0.55117831	0.35607157	0.19536367	0.41527749	0.5729076	0.41172368	0.33065713	0.45350512	0.4586406	0.39882301	0.494015	0.60765852	0.63189399	0.59523745	0.53274663	0.60443758	0.68789901	0.54608739	0.58014005	0.94054621	1.0174775	0.88870856	1.0290469	1.0391371	0.77887393	0.7795607	0.85121082	0.65955611	0.6312745	0.83081463	0.82709376	0.73991266	0.82409383	0.80693862	0.49505124
1	-0.36808017	-0.62198358	-0.60141727	-0.62828928	-0.61144343	-0.39257197	-0.32274168	-0.57911647	-0.89648815	-0.9948452	-0.81096441	-0.74245493	-1.0150701	-1.0731354	-0.85638102	-1.0930954	-1.5145011	-1.3941725	-1.1909184	-1.5410888	-1.8866602	-1.7607609	-1.916579	-2.0768171	-1.7355405	-1.918453	-2.1974395	-1.7578711	-1.5190403	-1.585452	-1.3944578	-1.003315	-0.6906748	-0.48888243	-0.11740004	0.25205028	0.153349	0.13985183	0.55046178	0.54731812	0.31909548	0.50850911	0.62449724	0.59734396	0.61482105	0.47970538	0.46921327	0.63920536	0.49066668	0.3388896	0.51168528	0.58297709	0.50136524	0.44552905	0.49031067	0.57064332	0.54944186	0.6226834	0.70378381	0.70743103	0.83658141	0.97671097	1.0447076	1.1005165	1.1871488	1.2850059	1.2504146	1.1659265	1.0236343	0.81085304	0.69145775	0.56948125	0.58941742	0.70348381	0.68204818	0.59810378	0.23660011	0.11398171	0.39492419	0.34853846	0.38970864	0.45654441	0.15365625	0.18117864	0.36646374	0.29835318	0.55686438	0.96894031	1.3547533	2.1901509	2.4654772	1.646662	0.92194246	0.27019593	-0.49064016	-0.45251328
1	0.08725314	1.2520477	1.9706734	1.7369054	1.3942079	-0.28091459	-0.36111772	0.82250354	0.057914995	0.019468541	0.2184925	-0.68816176	-0.93545714	-0.99010877	-1.0866248	-1.1528112	-1.2421486	-1.2978639	-1.3145734	-1.3549397	-1.4753261	-1.4923176	-1.5284035	-1.6943233	-1.7820547	-1.7944331	-1.8747797	-2.0250171	-2.011048	-2.0139477	-2.1668307	-2.0968878	-1.8472235	-1.7563754	-1.5338703	-1.144208	-0.80359528	-0.43019413	-0.12211469	0.18942908	0.4492385	0.51023832	0.64912288	0.74644297	0.65568343	0.58777003	0.60879144	0.66036694	0.42151345	0.42654404	0.60489586	0.52182373	0.5714113	0.58367184	0.57611727	0.58776723	0.63383532	0.58023172	0.49449989	0.45595736	0.54473783	0.52592434	0.38214582	0.43976674	0.52711614	0.50140767	0.41953567	0.38130368	0.42180031	0.38075815	0.44102916	0.55042779	0.46371421	0.42800741	0.72512227	0.86005159	1.008694	1.0243868	0.86485997	0.87815173	0.69027609	0.63679502	0.70271127	0.55505912	0.34563621	0.55502419	0.74035298	0.44952291	0.47831376	0.56835381	0.65437888	0.53082438	0.64064978	0.73917852	0.51967381	0.64716018
